"Key-Clé","CoAppNm","CoAppRoleCD","CoAppRoleEN","CoAppRoleFR","CoAppOrgID","CoAppOrgNm","ProvinceEN","ProvinceFR","CountryEN","PaysFR","FiscalYear-AnnéeFinancière"
658453,"Conrod, Patricia","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
658453,"Flett, Gordon L","CO","Co-Investigator","Co-chercheur","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
658453,"Wekerle, Christine M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
658453,"Wall, Anne-Marie","CO","Co-Investigator","Co-chercheur","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
658453,"Swihart Dehart, Gayla","CO","Co-Investigator","Co-chercheur","CAAA","University of British Columbia","British Columbia","Colombie-Britannique","Canada","Canada","200304"
658453,"Hoaken, Peter N","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
658453,"Millar, Golden","CO","Co-Investigator","Co-chercheur","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
658453,"Comeau, Margaret N","CO","Co-Investigator","Co-chercheur","CHAA","Dalhousie University (Nova Scotia)","Nova Scotia","Nouvelle-Écosse","Canada","Canada","200304"
658453,"Goodman, Deborah","CO","Co-Investigator","Co-chercheur","CAST","Children's Aid Society of Toronto (Ontario)","Ontario","Ontario","Canada","Canada","200304"
658453,"Sta. Mina, Elaine E","CO","Co-Investigator","Co-chercheur","CEAJ","Unity Health Toronto","Ontario","Ontario","Canada","Canada","200304"
39678,"Mulvey, Michael R","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","PHAM","PHAC - Infectious Disease and Emergency Preparedness Branch","Ontario","Ontario","Canada","Canada","200304"
39678,"Horsman, Gregory B","CO","Co-Investigator","Co-chercheur","ADCZ","Saskatchewan Health (Regina)","Saskatchewan","Saskatchewan","Canada","Canada","200304"
39678,"Irvine, James D","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
39678,"Embil, John M","CO","Co-Investigator","Co-chercheur","CDAA","University of Manitoba","Manitoba","Manitoba","Canada","Canada","200304"
39678,"Woods, Shirley A","CO","Co-Investigator","Co-chercheur","Unspecified/Non Spécifié","Unspecified/Non Spécifié","Unknown","Inconnu","Unspecified/Non Spécifié","Unspecified/Non Spécifié","200304"
39678,"Paton, Shirley","CO","Co-Investigator","Co-chercheur","HCGC","Health Canada (Ottawa)/Santé Canada (Ottawa)","Ontario","Ontario","Canada","Canada","200304"
636799,"Lam, Yuk-Miu","CO","Co-Investigator","Co-chercheur","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
636799,"Ross, Robert M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
636799,"Godwin, Marshall S","CO","Co-Investigator","Co-chercheur","CJAA","Memorial University of Newfoundland","Newfoundland and Labrador","Terre-Neuve-et-Labrador","Canada","Canada","200304"
636799,"Katzmarzyk, Peter T","CO","Co-Investigator","Co-chercheur","PENN","Pennington Biomedical Research Center (Louisiana)","Louisiana","Louisiane","United States","États-Unis","200304"
636799,"Blair, Steven N","CO","Co-Investigator","Co-chercheur","COOP","The Cooper Institute (Texas)","Texas","Texas","United States","États-Unis","200304"
636799,"Lévesque, Lucie","CO","Co-Investigator","Co-chercheur","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
636799,"Dunn, Andrea","CO","Co-Investigator","Co-chercheur","COOP","The Cooper Institute (Texas)","Texas","Texas","United States","États-Unis","200304"
973567,"McGeer, Allison J","CO","Co-Investigator","Co-chercheur","CEAD","Sinai Health System (Toronto)","Ontario","Ontario","Canada","Canada","200304"
973567,"Abernathy, Thomas J","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
973567,"Loeb, Mark B","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
973567,"Simor, Andrew E","CO","Co-Investigator","Co-chercheur","CEAF","Sunnybrook Research Institute (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
973567,"Lewis, David L","CO","Co-Investigator","Co-chercheur","AECG","St. Peter's Hospital (Hamilton)","Ontario","Ontario","Canada","Canada","200304"
973567,"Brazil, Kevin","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
662118,"Sharkey, Keith","PI","Principal Investigator","Chercheur principal","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
662118,"Ferguson, Alastair V","PI","Principal Investigator","Chercheur principal","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
662118,"Richard, Denis","PI","Principal Investigator","Chercheur principal","CFBA","Université Laval","Québec","Québec","Canada","Canada","200304"
662118,"Colmers, William F","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
269919,"Lavoie, Jean Marc","CO","Co-Investigator","Co-chercheur","CFEB","Université du Québec à Montréal","Québec","Québec","Canada","Canada","200304"
269919,"Prud'Homme, Denis","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CGBA","Université de Moncton (New Brunswick)","New Brunswick","Nouveau-Brunswick","Canada","Canada","200304"
269919,"Poehlman, Eric T","PI","Principal Investigator","Chercheur principal","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
269919,"Strychar, Irene","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
269919,"Doucet, Eric","CO","Co-Investigator","Co-chercheur","CECA","University of Ottawa/Université d'Ottawa","Ontario","Ontario","Canada","Canada","200304"
269919,"Brochu, Martin","CO","Co-Investigator","Co-chercheur","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
802293,"Mckelvie, Robert S","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
802293,"Heigenhauser, George J","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Lee, Robert M","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Morrison, Katherine Mary","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Gerstein, Hertzel C","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Capone, John P","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
802293,"Austin, Richard C","PI","Principal Investigator","Chercheur principal","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Weitz, Jeffrey I","PI","Principal Investigator","Chercheur principal","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Trigatti, Bernardo L","PI","Principal Investigator","Chercheur principal","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Yusuf, Salim","PI","Principal Investigator","Chercheur principal","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Lonn, Eva","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Werstuck, Geoffrey H","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Anand, Sonia S","PI","Principal Investigator","Chercheur principal","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Ounpuu, Stephanie","CO","Co-Investigator","Co-chercheur","CEBA","McMaster University","Ontario","Ontario","Canada","Canada","200304"
802293,"Sharma, Arya M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBAA","University of Alberta","Alberta","Alberta","Canada","Canada","200304"
887962,"Escobar, Michael D","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
887962,"Hinton, Geoffrey","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
887962,"Westwood, J. Timothy","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
887962,"Boone, Charles M","PI","Principal Investigator","Chercheur principal","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
887962,"Hughes, Timothy R","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
887962,"Kustra, Rafal","CO","Co-Investigator","Co-chercheur","CEAA","University of Toronto","Ontario","Ontario","Canada","Canada","200304"
249906,"Katz, Joel D","PI","Principal Investigator","Chercheur principal","CEPA","York University (Toronto, Ontario)","Ontario","Ontario","Canada","Canada","200304"
249906,"Mcgrath, Patricia A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
249906,"Davis, Karen D","PI","Principal Investigator","Chercheur principal","ADHD","University Health Network (Toronto)","Ontario","Ontario","Canada","Canada","200304"
249906,"Vandenkerkhof, Elizabeth G","CO","Co-Investigator","Co-chercheur","CEDA","Queen's University (Kingston, Ontario)","Ontario","Ontario","Canada","Canada","200304"
249906,"Brown, Stephen C","PI","Principal Investigator","Chercheur principal","CEAB","Hospital for Sick Children (Toronto)","Ontario","Ontario","Canada","Canada","200304"
249906,"Geist, Rose","CO","Co-Investigator","Co-chercheur","TRIU","Trillium Health Partners (Mississauga, ON)","Ontario","Ontario","Canada","Canada","200304"
822655,"Kirk, Andrew","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
822655,"D'Arcy, Carl","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
822655,"Stewart, Norma J","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
822655,"Crossley, Margaret F","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
822655,"Morgan, Debra G","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
822655,"Biem, Henry J","CO","Co-Investigator","Co-chercheur","CCAA","University of Saskatchewan","Saskatchewan","Saskatchewan","Canada","Canada","200304"
688224,"Malo, Danielle","CO","Co-Investigator","Co-chercheur","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
688224,"Qureshi, Salman T","CO","Co-Investigator","Co-chercheur","CFAC","Research Institute of the McGill University Health Centre/Institut de recherche du Centre universitaire de santé McGill","Québec","Québec","Canada","Canada","200304"
688224,"Vidal, Silvia M","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFAA","McGill University/Université McGill","Québec","Québec","Canada","Canada","200304"
939495,"Swartzman, Leora C","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
939495,"Prato, Frank S","CO","Co-Investigator","Co-chercheur","LHSI","London Health Sciences Centre Res. Inc. (Ont.)","Ontario","Ontario","Canada","Canada","200304"
939495,"Lavigne, Gilles J","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
939495,"Moulin, Dwight E","CO","Co-Investigator","Co-chercheur","CEEA","University of Western Ontario","Ontario","Ontario","Canada","Canada","200304"
939495,"Rainville, Pierre","CO","Co-Investigator","Co-chercheur","CFCA","Université de Montréal","Québec","Québec","Canada","Canada","200304"
939495,"Marchand, Serge","CO","Co-Investigator","Co-chercheur","CFDA","Université de Sherbrooke","Québec","Québec","Canada","Canada","200304"
487993,"Barr, Susan G","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
487993,"Hart, David A","NPI","Nominated Principal Investigator","Chercheur principal qui parraine","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
487993,"Shrive, Nigel G","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
487993,"Riabowol, Karl T","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
487993,"Reimer, Raylene A","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
487993,"Ronsky, Janet L","PI","Principal Investigator","Chercheur principal","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
487993,"Hildebrand, Kevin A","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
487993,"Stefanyshyn, Darren","CO","Co-Investigator","Co-chercheur","CBBA","University of Calgary","Alberta","Alberta","Canada","Canada","200304"
712054,"Paquin, Joanne","PI","Principal Investigator","Chercheur principal","CFEB","Université du Québec à Montréal","Québec","Québec","Canada","Canada","200304"
